"question","answer"
"Ho problema con spedizione : indirizzo via Rovereto 41,costabissara (vicenza) italy ","Gentile cliente, abbiamo inviato il pacco al seguente indirizzo, ma la logistica mostra ""Lindirizzo di consegna è incompleto e non possiamo consegnarti il pacco"", puoi inviarci lindirizzo di consegna completo? così possiamo verificare con il corriere. Grazie ~Via Rovereto 41, 36030 Costabissara Vicenza, Zorzan BertillaItaly3407844527Gentile cliente, abbiamo verificato la logistica, il pacco ti è stato consegnato ieri (vedi sotto TL), conferma se lo hai ricevuto. Grazie e aspetto un tuo aggiornamento ��https://www.laposte.fr/outils/suivre-vos-envois?code=CB748624724FRhttps://sellercentral-europe.amazon.com/nms/redirect/32a2a8a9-f65b-3344-9d92-76e74d6cc448?nt=BBC_MESSAGE_CONFIRMATION_TO_MERCHANT&sk=behiiNMOlVmK8M2eLVOweCR19MaAX7XOK-uv8YNAQe4znZSZCovB9yXrkwyBkdGpfKMg2eZIyBhnlLKTj0fsbQ&n=1&u=aHR0cHM6Ly93d3cubGFwb3N0ZS5mci9vdXRpbHMvc3VpdnJlLXZvcy1lbnZvaXM_Y29kZT1DQjc0ODYyNDcyNEZS"
"Buongiorno sono a ricontattarla perché il dispositivo presenta ancora i medesimi problemi video allegato  si spegne e si visualizza la mela per parecchio tempo senza esito in più anche delle righe verdi lampeggianti . Si spegne anke se la batteria e carica VideoFoto","Gentile cliente, in allegato trovi letichetta di spedizione gratuita. Segui attentamente queste istruzioni e, se queste istruzioni non vengono seguite, dovremo restituirti il dispositivo. 1. Disabilita il CODICE DI BLOCCO se il tuo dispositivo ne ha uno o scrivilo su un pezzo di carta e mettilo nella scatola. 2. DISCONNETTI il tuo account iCloud. Se un account iCloud è connesso al telefono restituito, rallenterà il processo di supporto. 3. Salva i tuoi dati e rimuovi la scheda SIM. 4. Quindi puoi imballare il prodotto. Si prega di utilizzare un imballaggio sufficientemente resistente e tutti gli accessori ricevuti devono essere restituiti insieme. Imballare il prodotto con cura per proteggersi da una possibile contestazione. 5. Stampa letichetta di spedizione sul pacco. 6. Puoi consegnare il pacco al seguente indirizzo: VIA BRIGATA SASSARI 54/5636030 COSTABISSARA Italia Se questo indirizzo non ti soddisfa, puoi consultare il sito Web del corriere per un elenco dei punti di consegna nelle vicinanze. Una volta ricevuto il prodotto restituito e conforme, provvederemo al rimborso entro 48 ore lavorative. Ci scusiamo nuovamente per il disagio causato e vi ringraziamo per la vostra comprensione. In attesa di una risposta!"
"Buongiorno, il destinatario e lindirizzo di consegna è il seguente: ALBERTO BELIA, Str. Villa Pitignano n.15 - 06134 PERUGIA (ITA), n. cell. 3451652784.In allegato si inoltrano tutte le foto richieste.Cordiali saluti.Alberto Belia","Gentile cliente, in allegato trovi letichetta di spedizione gratuita. Segui attentamente queste istruzioni e, se queste istruzioni non vengono seguite, dovremo restituirti il dispositivo. 1. Disabilita il CODICE DI BLOCCO se il tuo dispositivo ne ha uno o scrivilo su un pezzo di carta e mettilo nella scatola. 2. DISCONNETTI il tuo account iCloud. Se un account iCloud è connesso al telefono restituito, rallenterà il processo di supporto. 3. Salva i tuoi dati e rimuovi la scheda SIM. 4. Quindi puoi imballare il prodotto. Si prega di utilizzare un imballaggio sufficientemente resistente e tutti gli accessori ricevuti devono essere restituiti insieme. Imballare il prodotto con cura per proteggersi da una possibile contestazione. 5. Stampa letichetta di spedizione sul pacco. 6. Puoi consegnare il pacco al seguente indirizzo: VIA LEONIDA MASTRODICASA 91/D06134 PONTE FELCINO Italia Se questo indirizzo non ti soddisfa, puoi consultare il sito Web del corriere per un elenco dei punti di consegna nelle vicinanze. Una volta ricevuto il prodotto restituito e conforme, invieremo un cambio per te entro 48 ore lavorative. Ci scusiamo nuovamente per il disagio causato e vi ringraziamo per la vostra comprensione. In attesa di una risposta!"
"Buonasera, il telefono è stato confezionato e consegnato all’indirizzo come da vostre disposizioni.Alberto Belia ","Gentile Cliente,Grazie per le informazioni! Tracciamo il pacco e ti terremo aggiornato al momento della ricezione. A presto e buona giornata🌷"
"Salve ma non è possibile eseguire uno scambio presso capsule caffè? Nel momento in cui arriva il nuovo io mi impegno a riconsegnare il vecchio in modo da evitare ulteriori disagi per la mancanza del telefono tanto essendo difettoso ve lo restituisco molto volentieri. Ovviamente inviando il nuovo presso quel punto di ritiro e non presso la mia abitazioneok stasera, al massimo domani mattina provvedo a consegnare allups point di castel mella il pacco Salve ho visto che il telefono è stato consegnato… quando mi invierete quello nuovo?","Gentile Cliente,Spero tu stia bene oggi! Secondo la logistica, il pacco è stato consegnato. Verificheremo con il nostro magazzino e ti offriremo una soluzione entro 48 ore. A prestissimo e ti auguro una buona giornata🌷Gentile cliente, abbiamo sostituito un nuovo telefono per te. Il numero di tracciamento è CUB126240021 (Corriere: Cubyn Express). Verrà spedito entro 24 ore lavorative. Grazie mille per la collaborazione e buona giornata ～"
"La batteria si muove allinterno del telefono. Il telefono mi dice che la batteria è non originale o non funzionante. Il telefono si spegne da solo passando da batteria carica ad 1%, per poi spegnersi nuovamente.","Gentile Cliente,Ci scusiamo per gli eventuali disagi. Non preoccuparti, possiamo offrirti una riparazione. Vi preghiamo di inviarci le seguenti informazioni:1. Il numero IMEI del tuo telefono. Puoi trovarlo in <Impostazioni - Generale - Informazioni> e scattare una foto di questa pagina e inviarcela.2. Foto del dispositivo per proteggerti da eventuali contestazioni, foto dello schermo acceso e spento e della cover posteriore. Verificare attentamente se il telefono è stato fatto cadere/sotto pressione/infiltrazioni dacqua o danni simili.3. Il tuo indirizzo di consegna con destinatario e numero di telefono di contatto in modo da poter generare unetichetta di reso gratuita per te e guidarti nella restituzione del prodotto difettoso. Grazie e aspetto una tua risposta. Distinti saluti"
"Salve. Mi chiamo Andrea Ballotta e nellAgosto 2022 ho ordinato questo prodotto presso il vostro negozio (lascio in allegato ricevuta). Ieri il telefono ha smesso di funzionare correttamente. Il touch-screen ha smesso di rispondere...in poche parole non riesco ad interagire con il telefono e di conseguenza non posso nemmene sbloccarlo. Al momento mi trovo a Bruxelles per studi e volevo chiedere ulteriori informazioni riguardo alla garanzia. Per caso, la garanzia copre riparazioni effettuate anche tramite altri negozi, per esempio lApple store? E se questo non è il caso, cosa si può fare in queste situazioni? La ringrazio in anticipo per un eventuale risposta e le auguro una buona giornata.Buongiorno. Grazie per la vostra gentile risposta e mi scuso per il mio ritardo. Vi ringazio e vi sarei molto grato se potete inviare letichetta al seguente indirizzo: Manuel Ballotta, Boulevard General Jacques, 191, Room 12, 1050, Bruxelles. Volevo chiedere un ulteriore informazione. Siccome non posso sbloccare il telefono, non posso nemmeno consentire il trasferimento di dati (chat, foto etc...) su un altro dispositivo, e ho paura di perderli in seguito ad una riparazione. Dal vostro lato, ci sarebbero dei modi per assicurarsi che questi non vadano persi? Le volevo anche chiedere se sarebbe possibile spedire il telefono ad il seguente indirizzo una volta effettuata la riparazione: Mario Govoni, Via Maestrola 46/8 DODICI MORELLI, FE 44045 Italia. Per qualunque cosa mi può contattare direttamente al numero di telefono 35679623618.","Gentile cliente, in allegato trovi letichetta di spedizione gratuita. Segui attentamente queste istruzioni e, se queste istruzioni non vengono seguite, dovremo restituirti il dispositivo. 1. Disabilita il CODICE DI BLOCCO se il tuo dispositivo ne ha uno o scrivilo su un pezzo di carta e mettilo nella scatola. 2. DISCONNETTI il tuo account iCloud. Se un account iCloud è connesso al telefono restituito, rallenterà il processo di supporto. 3. Salva i tuoi dati e rimuovi la scheda SIM. 4. Quindi puoi imballare il prodotto. Si prega di utilizzare un imballaggio sufficientemente resistente e tutti gli accessori ricevuti devono essere restituiti insieme. Imballare il prodotto con cura per proteggersi da una possibile contestazione. 5. Stampa letichetta di spedizione sul pacco. 6. Puoi consegnare il pacco al seguente indirizzo: VIA DI RENAZZO 4644045 RENAZZO Italia Se questo indirizzo non ti soddisfa, puoi consultare il sito Web del corriere per un elenco dei punti di consegna nelle vicinanze. Una volta ricevuto il prodotto restituito e conforme, lo ripareremo e te lo spediremo entro 48 ore lavorative. Ci scusiamo nuovamente per il disagio causato e vi ringraziamo per la vostra comprensione. In attesa di una risposta!Per quanto riguarda i dati, puoi conservarli in iCloud."
"Salve. Grazie per la gentile risposta. Purtroppo il problema del mio telefono non mi permette ne di disattivare il codice di blocco, ne di disconnettere icloud, e nemmeno di salvare i dati ad icloud. Come indicato nel primo messaggio, il mio telefono risulta semplicemente bloccato alla facciata di blocco e il touch screen non reagisce. Per quanto riguarda il cavetto che è arrivato con il telefono, purtroppo si è rotto e non ne sono più in possesso. Considerate le condizione, cosa mi consiglia di fare? Grazie ancora e le augoro una buona giornata.","Gentile cliente, non preoccuparti, ti preghiamo di restituirci il telefono, ci penserà il nostro ufficio tecnico. Puoi comunicarci il tuo passcode in modo che il nostro ufficio tecnico possa rilevare il tuo telefono. Grazie e buona giornata🌷"
"dopo circa 6 mesi di regolare funzionamento il telefono ha dato problemi di mal funzionamento del display, effettuate tutte le procedure di ripristino il problema continua a persistere, al momento non si accende piu. il dispositivo non ha subito urti o cadute accidentali. si richiede assistenza o eventuale sostituzione del prodotto. grazie","Gentile Cliente,Ci scusiamo per gli eventuali disagi. Non preoccuparti, possiamo offrirti una riparazione. Vi preghiamo di inviarci le seguenti informazioni:1. Il numero IMEI del tuo telefono. Puoi trovarlo in <Impostazioni - Generale - Informazioni> e scattare una foto di questa pagina e inviarcela.2. Foto del dispositivo per proteggerti da qualsiasi controversia, foto dello schermo acceso e spento e cover posteriore. Conferma attentamente se il telefono ha subito una caduta/pressione/ingresso di acqua o danni simili.3. Il tuo indirizzo di consegna con il destinatario e il numero di telefono di contatto in modo da poter generare unetichetta di reso gratuita per te e guidarti nella restituzione del prodotto difettoso. Grazie e aspetto una tua risposta. Distinti saluti"
"Codice IMEI dispositivo 353042094191884; le fotografie del dispositivo acceso non è stato possibile effettuarle in quanto non si accende. Confermo che il telefono non ha subito cadute, pressioni e ingresso di acqua. Indirizzo di consegnaOlga BejenovaVia Casette 18/E00041 Albano Laziale (RM)","Gentile cliente, grazie per la sua risposta, la preghiamo di inviarci anche il suo numero di telefono. Buona giornata 🌷"
"Buongiorno, il telefono appena ricevuto non riconosce la SIM. Non ha mai funzionato. E un problema risolvibile immediatamente? Altrimenti procederemo subito al reso. Grazie","Gentile cliente, ci scusiamo per eventuali disagi. Si prega di provare sotto il metodo per risolverlo. Contattaci se il problema persiste. Grazie per il vostro sostegno e buona giornata 🌷Vai su Impostazioni > Generali > Informazioni sul telefono. Se è disponibile un aggiornamento, ti verrà chiesto di scegliere tra OK o Aggiorna. Rimuovi la scheda SIM delliPhone dal vassoio della scheda SIM, quindi reinserisci la scheda SIM. Assicurati che il vassoio della scheda SIM sia completamente chiuso e non allentato."
"salve, il 23 dicembre 2022 ho acquistato un vostro iPhone ricondizionato, ma ieri il cellulare risulta danneggiato. Lo devo tenere spento perché si clicca lo schermo da solo, ovvero sembra come se io passassi il dito sullo schermo ma in realtà non faccio niente, si muovono le schermate tra di loro, si digitano le lettere da sole e mi risulta inutilizzabile in quanto il display sembra impazzito. Ho anche dei video per mostrarvi meglio il problema. spero in una vostra breve risposta, buona giornata","Gentile Cliente,Ci scusiamo per gli eventuali disagi. Non preoccuparti, possiamo offrirti una riparazione. Vi preghiamo di inviarci le seguenti informazioni:1. Il numero IMEI del tuo telefono. Puoi trovarlo in <Impostazioni - Generale - Informazioni> e scattare una foto di questa pagina e inviarcela.2. Foto del dispositivo per proteggerti da qualsiasi controversia, foto dello schermo acceso e spento e cover posteriore. Conferma attentamente se il telefono ha subito una caduta/pressione/ingresso di acqua o danni simili.3. Il tuo indirizzo di consegna con il destinatario e il numero di telefono di contatto in modo da poter generare unetichetta di reso gratuita per te e guidarti nella restituzione del prodotto difettoso. Grazie e aspetto una tua risposta. Distinti saluti"
"Il telefono è andato in tilt è dice che la batteria non è originale?","Gentile cliente, ci scusiamo per il disagio causato. Vuoi dire che il telefono non può essere caricato? Grazie e aspetto una tua risposta."
